Timestamp           MALEE.Open     MALEE.High      MALEE.Low    MALEE.Close                .PE 
03/07/13                18.380         20.380         18.250         19.250               9.750
04/07/13                20.250         20.250         18.380         18.750               9.500
05/07/13                19.000         19.250         18.750         18.750               9.500
08/07/13                18.500         18.630         17.880         17.880               9.060
09/07/13                18.000         18.130         16.380         16.500               8.360
10/07/13                16.500         16.630         15.250         15.750               7.980
11/07/13                16.250         17.250         16.000         16.750               8.490
12/07/13                17.380         17.630         17.000         17.380               8.800
15/07/13                17.380         18.130         17.380         17.630               8.930
16/07/13                17.750         17.880         17.500         17.630               8.930
17/07/13                17.630         17.750         17.380         17.380               8.800
18/07/13                17.500         18.500         17.500         18.000               9.120
19/07/13                18.130         18.380         17.750         17.880               9.060
23/07/13                18.000         19.000         18.000         18.750               9.500
24/07/13                18.880         19.500         18.880         19.000               9.630
25/07/13                19.000         19.000         18.000         18.250               9.250
26/07/13                18.250         18.250         17.750         18.130               9.180
29/07/13                18.000         18.000         17.630         17.880               9.060
30/07/13                17.880         18.130         17.750         17.750               8.990
31/07/13                17.630         18.000         16.750         16.880               8.550
01/08/13                17.000         17.250         16.880         17.130               8.680
02/08/13                17.250         17.250         15.500         15.880               8.040
05/08/13                15.880         16.000         15.250         15.750               7.980
06/08/13                15.630         16.130         15.630         15.630               7.920
07/08/13                15.630         15.880         15.500         15.500               7.850
08/08/13                15.750         16.500         15.750         15.880               8.040
09/08/13                16.000         16.130         15.630         15.750               7.980
13/08/13                15.880         15.880         15.250         15.380               7.790
14/08/13                15.630         17.130         15.500         17.000              10.050
15/08/13                16.750         17.500         16.630         16.630               9.830
16/08/13                16.380         16.880         16.250         16.380               9.680
19/08/13                16.380         16.500         15.880         15.880               9.380
20/08/13                15.880         16.380         15.750         16.130               9.530
21/08/13                16.000         16.750         15.880         16.000               9.460
22/08/13                16.000         16.250         15.380         15.380               9.090
23/08/13                15.630         15.630         14.880         14.880               8.790
26/08/13                14.880         15.250         14.500         14.500               8.570
27/08/13                14.500         14.500         13.000         13.000               7.680
28/08/13                12.630         13.630         12.500         13.250               7.830
29/08/13                13.750         14.000         13.250         13.880               8.200
30/08/13                14.000         14.750         13.880         14.750               8.720
02/09/13                14.880         15.500         14.880         15.130               8.940
03/09/13                15.500         15.750         15.000         15.130               8.940
04/09/13                15.000         15.380         15.000         15.000               8.870
05/09/13                15.250         15.500         15.130         15.130               8.940
06/09/13                15.250         15.250         15.000         15.130               8.940
09/09/13                15.250         15.750         15.250         15.500               9.160
10/09/13                15.750         15.880         15.630         15.630               9.240
11/09/13                15.880         16.000         15.750         16.000               9.460
12/09/13                16.380         17.750         16.380         17.750              10.490
13/09/13                17.500         19.000         17.500         18.380              10.860
16/09/13                18.750         18.750         17.880         18.750              11.080
17/09/13                18.880         19.380         18.750         18.880              11.160
18/09/13                18.880         19.130         18.750         18.880              11.160
19/09/13                19.380         19.630         19.000         19.000              11.230
20/09/13                19.380         19.380         18.500         18.500              10.940
23/09/13                18.250         18.380         17.250         17.250              10.200
24/09/13                17.250         17.630         16.630         16.880               9.980
25/09/13                17.000         17.250         16.880         17.130              10.120
26/09/13                17.250         17.500         17.130         17.130              10.120
27/09/13                17.250         17.250         16.750         16.750               9.900
30/09/13                16.750         16.750         15.880         16.630               9.830
01/10/13                16.630         17.250         16.500         17.250              10.200
02/10/13                17.750         18.500         17.630         18.000              10.640
03/10/13                18.130         18.250         18.000         18.000              10.640
04/10/13                18.000         18.750         17.880         17.880              10.570
07/10/13                18.000         18.130         17.630         17.880              10.570
08/10/13                18.130         18.880         18.000         18.130              10.710
09/10/13                18.130         18.500         18.130         18.380              10.860
10/10/13                18.380         18.880         18.380         18.500              10.940
11/10/13                18.750         18.880         18.130         18.250              10.790
14/10/13                18.130         18.380         17.880         18.130              10.710
15/10/13                18.250         18.500         18.250         18.380              10.860
16/10/13                18.500         18.500         18.000         18.000              10.640
17/10/13                18.130         18.380         18.000         18.000              10.640
18/10/13                18.000         18.630         18.000         18.250              10.790
21/10/13                18.500         18.630         17.880         18.000              10.640
22/10/13                18.000         18.380         18.000         18.250              10.790
24/10/13                18.380         18.380         18.130         18.250              10.790
25/10/13                18.130         18.250         18.000         18.000              10.640
28/10/13                18.000         18.500         18.000         18.250              10.790
29/10/13                18.380         18.630         18.380         18.630              11.010
30/10/13                18.750         18.750         18.250         18.380              10.860
31/10/13                18.000         18.000         17.750         18.000              10.640
01/11/13                18.000         18.000         17.250         17.380              10.270
04/11/13                17.380         17.380         16.880         16.880               9.980
05/11/13                16.750         17.250         16.750         17.130              10.120
06/11/13                17.000         17.250         17.000         17.130              10.120
07/11/13                17.380         17.380         16.750         16.880               9.980
08/11/13                16.880         16.880         16.380         16.500               9.750
11/11/13                16.250         16.630         16.250         16.630              12.150
12/11/13                16.630         17.380         16.630         17.250              12.610
13/11/13                17.500         18.500         17.130         17.750              12.970
14/11/13                18.250         18.250         17.880         18.250              13.340
15/11/13                18.250         18.500         17.880         18.000              13.150
18/11/13                18.000         18.500         18.000         18.000              13.150
19/11/13                18.500         18.500         17.880         17.880              13.060
20/11/13                18.250         18.250         17.630         17.630              12.880
21/11/13                17.630         17.630         16.880         17.000              12.420
22/11/13                16.500         16.750         16.380         16.380              11.970
25/11/13                16.000         16.630         16.000         16.630              12.150
26/11/13                16.500         17.000         15.500         15.500              11.330
27/11/13                15.630         16.130         15.500         16.000              11.690
28/11/13                16.000         16.750         16.000         16.250              11.880
29/11/13                16.250         16.380         16.000         16.250              11.880
02/12/13                16.000         16.630         15.880         16.630              12.150
03/12/13                16.630         16.630         16.250         16.250              11.880
04/12/13                16.380         16.500         16.000         16.250              11.880
06/12/13                16.250         16.380         16.000         16.250              11.880
09/12/13                16.380         16.380         15.880         16.000              11.690
11/12/13                16.000         16.500         15.880         16.250              11.880
12/12/13                16.130         16.250         15.880         16.130              11.780
13/12/13                16.130         16.130         15.880         16.000              11.690
16/12/13                16.000         16.000         15.630         15.630              11.420
17/12/13                15.880         16.250         15.750         15.750              11.510
18/12/13                16.000         16.130         16.000         16.000              11.690
19/12/13                16.250         16.250         15.880         16.000              11.690
20/12/13                16.130         16.130         15.380         15.380              11.240
23/12/13                15.500         15.880         14.380         14.500              10.600
24/12/13                14.380         14.630         14.000         14.000              10.230
25/12/13                14.000         15.000         14.000         15.000              10.960
26/12/13                15.000         15.000         14.500         14.500              10.600
27/12/13                14.630         15.130         14.500         15.000              10.950
02/01/14                14.880         15.000         14.500         14.630              10.670
03/01/14                14.500         15.500         14.500         15.380              11.210
06/01/14                15.130         15.250         15.130         15.130              11.030
07/01/14                15.380         16.130         15.130         16.130              11.760
08/01/14                16.130         16.130         15.750         15.880              11.580
09/01/14                15.750         15.750         14.880         15.000              10.940
10/01/14                14.500         15.000         14.500         15.000              10.940
13/01/14                14.880         15.250         14.880         15.130              11.030
14/01/14                15.000         15.380         15.000         15.250              11.120
15/01/14                15.380         15.380         15.000         15.250              11.120
16/01/14                15.000         15.250         15.000         15.130              11.030
17/01/14                15.250         15.250         15.000         15.000              10.940
20/01/14                14.880         15.000         14.880         15.000              10.940
21/01/14                14.880         15.000         14.880         15.000              10.940
22/01/14                14.750         15.000         14.750         14.880              10.850
23/01/14                15.000         15.250         15.000         15.250              11.120
24/01/14                15.250         15.500         15.130         15.500              11.310
27/01/14                15.630         15.630         15.380         15.380              11.210
28/01/14                15.380         15.380         14.750         14.750              10.760
29/01/14                14.750         15.250         14.750         14.750              10.760
30/01/14                15.130         15.250         15.000         15.130              11.030
31/01/14                15.130         15.250         14.880         15.130              11.030
03/02/14                14.880         15.250         14.880         15.000              10.940
04/02/14                15.130         15.130         15.000         15.130              11.030
05/02/14                15.250         15.250         15.000         15.130              11.030
06/02/14                15.250         15.500         15.130         15.130              11.030
07/02/14                15.630         15.630         15.130         15.130              11.030
10/02/14                15.250         15.500         15.250         15.380              11.210
11/02/14                15.630         15.630         15.380         15.500              11.310
12/02/14                15.630         16.380         15.500         16.000              11.670
13/02/14                16.250         16.250         15.380         15.380              15.190
17/02/14                15.500         15.880         15.380         15.750              15.560
18/02/14                15.750         16.500         15.500         16.380              16.180
19/02/14                16.380         16.750         16.000         16.380              16.180
20/02/14                16.380         17.130         16.380         16.630              16.430
21/02/14                16.750         17.000         16.630         16.750              16.540
24/02/14                16.880         17.250         16.750         17.000              16.740
25/02/14                17.000         17.130         16.750         16.880              16.610
26/02/14                16.750         16.880         16.250         16.500              16.200
27/02/14                16.500         16.500         16.250         16.500              16.150
28/02/14                16.500         16.500         16.380         16.380              16.000
03/03/14                16.380         16.750         16.000         16.750              16.340
04/03/14                16.250         16.380         16.000         16.130              15.730
05/03/14                16.130         16.250         16.000         16.250              15.860
06/03/14                16.380         16.380         15.880         16.000              15.610
07/03/14                16.250         16.250         15.880         15.880              15.490
10/03/14                16.130         16.130         15.630         15.880              15.490
11/03/14                15.880         16.630         15.880         16.380              15.980
12/03/14                16.380         16.380         16.130         16.250              15.860
13/03/14                16.250         16.380         16.250         16.380              15.980
14/03/14                16.500         16.500         16.380         16.380              15.980
17/03/14                16.380         16.500         16.380         16.380              15.980
18/03/14                16.500         16.750         16.250         16.630              16.220
19/03/14                16.630         16.880         16.500         16.500              16.100
20/03/14                16.500         16.750         16.250         16.750              16.340
21/03/14                17.000         17.250         16.750         16.750              16.340
24/03/14                16.630         17.000         16.630         16.750              16.340
25/03/14                16.630         16.630         16.500         16.630              16.220
26/03/14                17.000         17.130         16.750         16.750              16.340
27/03/14                16.630         16.880         16.500         16.630              16.220
28/03/14                16.750         16.750         16.500         16.500              16.100
31/03/14                16.380         16.500         16.130         16.250              15.860
01/04/14                16.250         16.380         16.130         16.130              15.730
02/04/14                16.130         16.250         15.880         16.130              15.730
03/04/14                16.000         16.130         15.880         16.130              15.730
04/04/14                16.000         16.500         16.000         16.000              15.610
08/04/14                16.250         16.750         16.130         16.750              16.340
09/04/14                17.000         17.000         16.380         16.380              15.980
10/04/14                16.380         16.630         16.380         16.380              15.980
11/04/14                16.380         16.500         16.250         16.500              16.100
16/04/14                16.380         16.750         16.380         16.500              16.100
17/04/14                16.500         16.500         16.380         16.500              16.100
18/04/14                16.630         16.630         16.380         16.380              15.980
21/04/14                16.500         16.630         16.380         16.380              15.980
22/04/14                16.380         16.380         16.130         16.250              15.860
23/04/14                16.250         16.750         16.250         16.750              16.340
24/04/14                16.750         16.750         16.500         16.630              16.220
25/04/14                16.630         18.500         16.630         17.750              17.320
28/04/14                18.250         18.500         18.000         18.250              17.810
29/04/14                18.250         18.380         18.000         18.250              17.810
30/04/14                18.500         19.500         18.380         19.380              18.910
02/05/14                19.130         21.000         19.000         20.500              20.000
06/05/14                20.630         20.750         19.130         19.500              19.030
07/05/14                19.000         19.380         18.630         19.250              18.780
08/05/14                19.000         19.750         18.380         18.500              18.050
09/05/14                18.630         18.630         17.880         18.380              17.930
12/05/14                18.250         18.380         17.500         17.880              17.380
14/05/14                17.880         19.630         17.880         19.630              19.080
15/05/14                19.750         20.500         18.750         19.630              19.080
16/05/14                19.380         20.500         19.380         20.000              19.440
19/05/14                19.630         20.130         19.500         19.630              19.080
20/05/14                19.500         19.500         19.000         19.380              18.840
21/05/14                19.500         19.500         19.250         19.380              18.840
22/05/14                19.630         19.750         19.250         19.380              18.840
23/05/14                18.500         19.000         18.500         19.000              18.470
26/05/14                19.500         19.630         18.750         19.130              18.590
27/05/14                19.500         20.630         19.380         20.250              19.690
28/05/14                21.000         21.000         20.250         20.380              19.810
29/05/14                20.630         20.630         19.880         20.130              19.560
30/05/14                20.130         20.130         19.750         19.880              19.320
02/06/14                20.130         20.750         20.000         20.630              20.050
03/06/14                21.000         21.380         20.500         20.750              20.170
04/06/14                20.880         21.380         20.500         20.750              20.170
05/06/14                20.880         22.380         20.880         22.250              21.630
06/06/14                22.250         22.750         21.630         22.130              21.510
09/06/14                22.130         22.380         21.380         21.880              21.270
10/06/14                21.630         22.000         21.630         21.880              21.270
11/06/14                22.000         22.130         20.880         21.250              20.660
12/06/14                21.130         21.750         21.130         21.500              20.900
13/06/14                21.380         21.630         21.250         21.250              20.660
16/06/14                21.250         21.500         21.250         21.380              20.780
17/06/14                21.630         21.880         21.380         21.500              20.900
18/06/14                21.750         21.880         21.000         21.000              20.420
19/06/14                21.000         21.250         20.750         21.000              20.420
20/06/14                20.880         21.000         20.880         21.000              20.420
23/06/14                21.130         21.130         20.630         20.880              20.290
24/06/14                20.750         20.750         20.380         20.380              19.810
25/06/14                20.250         21.380         20.250         21.250              20.660
26/06/14                21.500         22.500         21.380         22.500              21.870
27/06/14                22.380         22.500         21.750         22.000              21.390
30/06/14                22.130         22.500         21.880         22.380              21.750
02/07/14                22.630         23.000         22.380         22.750              22.120
03/07/14                23.000         23.000         22.500         22.500              21.870
04/07/14                22.500         22.500         21.880         22.000              21.390
07/07/14                21.880         22.130         21.750         21.750              21.140
08/07/14                21.750         22.000         21.750         21.750              21.140
09/07/14                22.000         22.380         21.880         21.880              21.270
10/07/14                22.000         22.500         22.000         22.380              21.750
14/07/14                22.250         22.500         22.000         22.000              21.390
15/07/14                22.000         22.130         21.880         21.880              21.270
16/07/14                21.880         22.500         21.380         21.630              21.020
17/07/14                21.630         22.000         21.380         21.500              20.900
18/07/14                21.380         21.630         21.000         21.000              20.420
21/07/14                20.750         21.130         20.500         20.500              19.930
22/07/14                20.500         21.500         20.380         20.630              20.050
23/07/14                21.000         21.130         20.750         21.000              20.420
24/07/14                21.000         21.380         20.750         20.750              20.170
25/07/14                20.750         21.000         20.130         20.250              19.690
28/07/14                20.000         20.000         19.000         19.630              19.080
29/07/14                19.630         19.630         18.250         18.250              17.740
30/07/14                18.500         19.380         18.250         19.250              18.710
31/07/14                19.130         19.250         18.750         18.750              18.230
01/08/14                18.250         18.880         18.250         18.750              18.230
04/08/14                18.630         19.500         18.630         19.380              18.840
05/08/14                19.250         19.500         18.880         19.000              18.470
06/08/14                19.000         19.000         18.750         18.750              18.230
07/08/14                18.750         19.000         18.500         18.630              18.110
08/08/14                18.630         18.630         18.500         18.500              18.680
13/08/14                18.250         18.380         18.000         18.000              18.170
14/08/14                18.250         18.250         17.500         17.500              17.670
15/08/14                17.750         18.380         17.750         18.250              18.420
18/08/14                18.380         18.750         18.250         18.380              18.550
19/08/14                18.130         18.380         18.000         18.130              18.300
20/08/14                18.000         18.130         17.880         18.130              18.300
21/08/14                18.130         18.500         18.000         18.500              18.680
22/08/14                18.500         18.750         18.250         18.500              18.680
25/08/14                18.500         18.880         18.250         18.750              18.930
26/08/14                19.000         19.750         18.500         19.750              19.940
27/08/14                20.130         21.000         20.000         21.000              21.200
28/08/14                20.750         20.880         20.130         20.130              20.320
29/08/14                20.130         20.380         20.000         20.250              20.440
01/09/14                20.130         20.250         19.500         19.880              20.060
02/09/14                20.250         20.250         19.630         19.880              20.060
03/09/14                19.750         20.630         19.630         19.750              19.940
04/09/14                20.000         20.000         19.750         19.880              20.060
05/09/14                20.000         20.000         19.880         19.880              20.060
08/09/14                19.630         19.880         19.630         19.630              19.810
09/09/14                19.630         20.000         19.630         19.750              19.940
10/09/14                19.750         19.750         19.630         19.750              19.940
11/09/14                19.880         19.880         19.380         19.380              19.560
12/09/14                19.500         19.630         19.500         19.500              19.680
15/09/14                19.380         19.500         19.380         19.380              19.560
16/09/14                19.250         19.500         19.250         19.380              19.560
17/09/14                19.250         19.380         19.130         19.250              19.430
18/09/14                19.000         19.380         19.000         19.380              19.560
19/09/14                19.250         19.750         19.250         19.250              19.430
22/09/14                19.250         19.500         19.250         19.250              19.430
23/09/14                19.380         19.500         19.250         19.380              19.560
24/09/14                19.380         19.380         19.250         19.380              19.560
25/09/14                19.380         19.380         19.000         19.000              19.180
26/09/14                19.000         19.000         18.500         18.500              18.680
29/09/14                18.750         18.880         18.630         18.630              18.800
30/09/14                18.630         19.000         18.630         18.630              18.800
01/10/14                18.500         18.880         18.500         18.750              18.930
02/10/14                18.880         18.880         18.250         18.380              18.550
03/10/14                18.380         18.380         18.130         18.380              18.550
06/10/14                18.250         18.380         18.000         18.000              18.170
07/10/14                18.000         18.250         18.000         18.000              18.170
08/10/14                18.000         18.130         17.880         18.000              18.170
09/10/14                18.250         18.500         18.000         18.250              18.420
10/10/14                18.130         18.250         18.130         18.130              18.300
13/10/14                18.000         18.130         17.750         18.000              18.170
14/10/14                18.130         18.250         17.880         18.250              18.420
15/10/14                18.500         18.500         18.000         18.130              18.300
16/10/14                18.000         18.130         17.750         18.000              18.170
17/10/14                17.880         18.000         17.750         18.000              18.170
20/10/14                18.000         18.130         18.000         18.000              18.170
21/10/14                18.000         18.000         17.880         17.880              18.040
22/10/14                18.000         18.130         18.000         18.000              18.170
24/10/14                18.000         18.130         17.880         17.880              18.040
27/10/14                18.130         18.130         17.880         18.000              18.170
28/10/14                18.000         18.130         18.000         18.000              18.170
29/10/14                17.880         18.130         17.880         18.130              18.300
30/10/14                18.000         18.130         18.000         18.000              18.170
31/10/14                18.000         18.000         17.630         17.630              17.790
03/11/14                17.750         17.880         17.750         17.750              17.920
04/11/14                17.880         18.130         17.750         18.130              18.300
05/11/14                18.000         18.000         17.750         17.750              17.920
06/11/14                17.750         17.880         17.750         17.880              18.040
07/11/14                18.000         18.380         17.500         17.500              17.670
10/11/14                17.630         17.630         16.250         16.380              16.530
11/11/14                17.250         17.250         16.500         16.880              17.030
12/11/14                16.880         16.880         16.500         16.500              16.660
13/11/14                16.500         16.750         16.500         16.500              16.660
14/11/14                16.500         16.750         16.500         16.500              17.750
17/11/14                16.250         16.250         15.880         15.880              17.080
18/11/14                16.000         16.000         15.880         16.000              17.210
19/11/14                16.130         16.130         15.880         15.880              17.080
20/11/14                16.000         16.000         15.750         15.750              16.950
21/11/14                15.750         15.880         15.750         15.750              16.950
24/11/14                16.130         16.130         15.880         15.880              17.080
25/11/14                15.880         15.880         15.500         15.630              16.810
26/11/14                15.750         15.750         15.130         15.250              16.410
27/11/14                15.000         15.130         14.000         14.750              15.870
28/11/14                15.000         15.000         14.380         14.630              15.740
01/12/14                14.630         14.750         14.500         14.750              15.870
02/12/14                14.880         14.880         14.630         14.750              15.870
03/12/14                14.750         15.130         14.750         15.000              16.140
04/12/14                15.250         16.130         14.750         15.750              16.950
08/12/14                15.880         16.000         15.500         15.630              16.810
09/12/14                15.750         15.750         15.250         15.250              16.410
11/12/14                15.250         15.250         14.500         14.630              15.740
12/12/14                14.630         14.880         14.500         14.500              15.600
15/12/14                14.380         14.500         12.450         12.500              13.450
16/12/14                12.500         13.380         12.500         13.000              13.990
17/12/14                13.380         13.500         13.000         13.500              14.520
18/12/14                13.630         13.880         13.630         13.750              14.790
19/12/14                14.130         14.130         13.500         13.750              14.790
22/12/14                13.880         14.000         13.750         13.880              14.930
23/12/14                13.750         14.250         13.750         13.880              14.930
24/12/14                14.130         14.130         13.880         14.000              15.060
25/12/14                14.130         14.130         13.630         13.750              14.790
26/12/14                13.750         14.000         13.750         13.880              14.930
29/12/14                13.750         13.880         13.630         13.750              14.790
30/12/14                13.750         13.880         13.750         13.750              14.790
05/01/15                13.750         13.880         13.630         13.750              14.790
06/01/15                13.500         13.880         13.500         13.750              14.790
07/01/15                13.750         13.880         13.500         13.880              14.930
08/01/15                13.750         14.000         13.750         13.880              14.930
09/01/15                13.880         14.630         13.880         13.880              14.930
12/01/15                13.880         14.250         13.880         14.000              15.060
13/01/15                14.000         14.500         14.000         14.380              15.470
14/01/15                14.500         14.630         14.250         14.380              15.470
15/01/15                14.380         14.630         14.380         14.630              15.740
16/01/15                15.000         15.380         14.880         15.250              16.410
19/01/15                15.250         16.130         15.250         16.130              17.350
20/01/15                16.380         16.380         15.630         16.130              17.350
21/01/15                16.000         16.250         15.880         16.000              17.210
22/01/15                16.000         16.500         16.000         16.250              17.480
23/01/15                16.250         16.380         15.880         16.000              17.210
26/01/15                15.750         16.130         15.750         15.880              17.080
27/01/15                16.380         16.380         15.880         15.880              17.080
28/01/15                15.750         15.880         15.750         15.880              17.080
29/01/15                15.750         17.500         15.750         16.500              17.750
30/01/15                16.880         17.500         16.880         17.000              18.290
02/02/15                17.500         17.500         16.630         16.750              18.020
03/02/15                17.000         17.000         16.500         17.000              18.290
04/02/15                17.000         17.130         16.750         16.750              18.020
05/02/15                17.000         17.380         16.750         16.880              18.160
06/02/15                17.000         17.250         16.880         17.130              18.430
09/02/15                17.380         17.380         15.880         16.000              17.210
10/02/15                15.880         16.000         15.250         15.880              17.080
11/02/15                15.750         16.250         15.630         16.250              17.480
12/02/15                16.250         16.250         16.130         16.250              17.480
13/02/15                16.500         16.500         16.130         16.250              17.480
16/02/15                16.000         16.250         16.000         16.130              17.350
17/02/15                16.130         16.250         16.000         16.250              17.480
18/02/15                16.380         16.500         16.250         16.380              17.620
19/02/15                16.380         16.380         16.000         16.380              17.620
20/02/15                16.250         16.380         16.000         16.000              17.210
23/02/15                16.130         16.130         15.630         15.880              17.080
24/02/15                15.880         15.880         15.750         15.750              16.950
25/02/15                15.750         16.130         15.750         16.000              17.210
26/02/15                16.000         16.000         15.500         15.630              16.810
27/02/15                16.130         16.380         15.880         16.250              17.480
02/03/15                16.130         16.500         16.130         16.380              14.720
03/03/15                16.500         16.750         16.380         16.500              14.830
05/03/15                16.500         16.630         16.380         16.630              14.950
06/03/15                16.750         16.750         16.380         16.630              14.950
09/03/15                16.630         16.630         16.500         16.500              14.830
10/03/15                16.630         16.630         16.250         16.250              14.610
11/03/15                16.000         16.000         15.500         16.000              14.380
12/03/15                15.750         16.000         15.630         16.000              14.380
13/03/15                16.000         16.500         15.880         16.500              14.830
16/03/15                16.500         17.380         16.250         17.000              15.280
17/03/15                17.130         17.130         16.630         17.000              15.280
18/03/15                16.880         16.880         16.630         16.750              15.060
19/03/15                16.880         17.000         16.750         16.750              15.060
20/03/15                16.880         16.880         16.630         16.630              14.950
23/03/15                16.750         16.750         16.250         16.250              14.610
24/03/15                16.250         16.880         16.250         16.500              14.830
25/03/15                16.500         16.880         16.500         16.630              14.950
26/03/15                16.630         18.130         16.630         16.630              14.950
27/03/15                16.880         17.250         16.630         16.630              14.950
30/03/15                16.750         18.500         16.750         18.000              16.180
31/03/15                17.880         18.000         17.380         17.750              15.960
01/04/15                17.880         18.380         17.630         17.750              16.090
02/04/15                18.000         18.130         17.380         17.750              16.090
03/04/15                17.630         17.880         17.630         17.750              16.120
07/04/15                17.880         19.500         17.880         19.500              17.710
08/04/15                19.250         19.630         18.880         18.880              17.150
09/04/15                18.880         19.130         18.880         19.130              17.370
10/04/15                19.130         19.250         18.880         18.880              17.150
16/04/15                19.000         19.000         18.250         18.630              16.920
17/04/15                18.500         18.630         18.130         18.130              16.470
20/04/15                18.000         18.000         17.630         17.880              16.240
21/04/15                17.750         17.880         17.630         17.630              16.010
22/04/15                17.630         17.750         16.630         17.000              15.450
23/04/15                17.000         17.250         17.000         17.250              15.670
24/04/15                17.250         17.500         17.130         17.500              15.900
27/04/15                17.500         17.750         16.880         17.130              15.560
28/04/15                17.000         17.630         17.000         17.130              15.560
29/04/15                17.000         17.130         16.750         17.000              15.450
30/04/15                16.750         17.130         16.750         17.000              15.450
06/05/15                17.000         17.000         16.500         16.630              15.110
07/05/15                16.380         16.630         15.750         15.750              14.310
08/05/15                15.630         16.250         15.250         16.130              14.650
11/05/15                16.000         16.250         15.880         15.880              14.420
12/05/15                15.880         15.880         15.500         15.750              14.310
13/05/15                16.000         16.000         15.750         16.000              14.540
14/05/15                16.380         16.380         16.130         16.250              14.770
15/05/15                16.500         16.500         16.250         16.380              14.860
18/05/15                16.380         16.380         16.000         16.130              14.640
19/05/15                16.250         16.250         15.880         15.880              14.410
20/05/15                16.000         16.130         15.880         15.880              14.410
21/05/15                15.880         16.000         15.880         15.880              14.410
22/05/15                15.880         16.000         15.880         15.880              14.410
25/05/15                16.000         16.250         15.880         15.880              14.410
26/05/15                15.880         16.000         15.880         15.880              14.410
27/05/15                15.880         16.130         15.880         16.000              14.520
28/05/15                16.000         16.130         16.000         16.000              14.520
29/05/15                16.130         16.130         16.000         16.000              14.520
02/06/15                16.000         16.000         15.880         15.880              14.410
03/06/15                16.000         16.000         15.880         15.880              14.410
04/06/15                16.000         16.130         15.880         16.000              14.520
05/06/15                16.130         16.750         16.130         16.630              15.090
