Timestamp             CMR.Open       CMR.High        CMR.Low      CMR.Close                .PE 
22/10/12                 0.700          0.720          0.700          0.720              18.510
26/10/12                 0.620          0.620          0.620          0.620              15.990
30/10/12                 0.680          0.680          0.680          0.680              17.540
01/11/12                 0.680          0.680          0.680          0.680              17.540
05/11/12                 0.680          0.680          0.680          0.680              17.540
08/11/12                 0.630          0.630          0.630          0.630              16.120
09/11/12                 0.630          0.630          0.630          0.630              16.320
13/11/12                 0.660          0.660          0.650          0.650              16.770
14/11/12                 0.650          0.650          0.650          0.650              16.830
15/11/12                 0.690          0.690          0.660          0.660              17.030
16/11/12                 0.690          0.700          0.690          0.700              17.930
22/11/12                 0.700          0.700          0.700          0.700              17.010
23/11/12                 0.700          0.700          0.700          0.700              17.010
26/11/12                 0.700          0.700          0.700          0.700              17.010
28/11/12                 0.690          0.690          0.690          0.690              16.770
29/11/12                 0.650          0.700          0.650          0.700              17.010
30/11/12                 0.700          0.700          0.700          0.700              17.010
03/12/12                 0.700          0.700          0.700          0.700              17.010
04/12/12                 0.700          0.700          0.700          0.700              17.010
06/12/12                 0.700          0.700          0.700          0.700              17.010
07/12/12                 0.700          0.700          0.700          0.700              16.950
11/12/12                 0.700          0.730          0.700          0.730              17.680
13/12/12                 0.720          0.720          0.720          0.720              17.500
14/12/12                 0.720          0.720          0.720          0.720              17.500
18/12/12                 0.680          0.700          0.680          0.700              16.950
20/12/12                 0.700          0.700          0.700          0.700              17.010
21/12/12                 0.660          0.690          0.650          0.690              16.710
24/12/12                 0.720          0.720          0.720          0.720              17.500
25/12/12                 0.700          0.700          0.690          0.700              16.890
27/12/12                 0.730          0.730          0.730          0.730              17.740
02/01/13                 0.730          0.740          0.730          0.740              17.980
03/01/13                 0.700          0.700          0.700          0.700              17.010
04/01/13                 0.700          0.700          0.700          0.700              17.010
07/01/13                 0.720          0.720          0.700          0.700              16.950
08/01/13                 0.700          0.700          0.700          0.700              16.890
09/01/13                 0.740          0.740          0.740          0.740              17.980
10/01/13                 0.700          0.700          0.700          0.700              17.010
15/01/13                 0.700          0.710          0.700          0.710              17.130
16/01/13                 0.730          0.730          0.730          0.730              17.680
17/01/13                 0.730          0.730          0.730          0.730              17.740
18/01/13                 0.730          0.730          0.730          0.730              17.740
21/01/13                 0.730          0.730          0.730          0.730              17.800
22/01/13                 0.730          0.730          0.730          0.730              17.800
24/01/13                 0.700          0.700          0.700          0.700              17.070
25/01/13                 0.730          0.740          0.730          0.730              17.800
28/01/13                 0.730          0.730          0.730          0.730              17.800
30/01/13                 0.730          0.730          0.730          0.730              17.800
31/01/13                 0.740          0.740          0.740          0.740              17.980
01/02/13                 0.740          0.740          0.740          0.740              17.980
04/02/13                 0.730          0.740          0.730          0.740              17.980
05/02/13                 0.710          0.740          0.710          0.740              17.980
07/02/13                 0.740          0.740          0.740          0.740              17.980
12/02/13                 0.740          0.740          0.740          0.740              17.980
13/02/13                 0.750          0.750          0.750          0.750              18.230
14/02/13                 0.770          0.770          0.770          0.770              18.710
15/02/13                 0.750          0.750          0.750          0.750              18.290
18/02/13                 0.780          0.780          0.780          0.780              18.950
19/02/13                 0.780          0.780          0.780          0.780              18.950
22/02/13                 0.790          0.790          0.790          0.790              19.080
26/02/13                 0.790          0.790          0.790          0.790              19.080
27/02/13                 0.800          0.800          0.800          0.800              19.440
28/02/13                 0.810          0.830          0.810          0.820              19.810
01/03/13                 0.820          0.820          0.820          0.820              19.810
04/03/13                 0.820          0.860          0.820          0.830              20.170
05/03/13                 0.890          0.900          0.890          0.900              17.370
06/03/13                 0.900          0.990          0.900          0.970              18.720
07/03/13                 1.000          1.100          1.000          1.100              21.230
08/03/13                 1.100          1.260          1.100          1.260              24.320
11/03/13                 1.270          1.300          1.200          1.220              23.550
12/03/13                 1.200          1.320          1.200          1.240              23.930
13/03/13                 1.250          1.280          1.250          1.250              24.120
14/03/13                 1.260          1.260          1.250          1.250              24.120
15/03/13                 1.250          1.250          1.030          1.220              23.550
18/03/13                 1.150          1.250          1.150          1.230              23.640
19/03/13                 1.180          1.230          1.150          1.150              22.190
20/03/13                 1.150          1.180          1.080          1.180              22.770
21/03/13                 1.150          1.190          1.150          1.190              22.970
22/03/13                 1.190          1.190          1.160          1.160              22.390
25/03/13                 1.190          1.190          1.190          1.190              22.970
26/03/13                 1.180          1.180          1.170          1.170              22.580
27/03/13                 1.150          1.190          1.150          1.190              22.970
28/03/13                 1.200          1.200          1.150          1.150              22.190
29/03/13                 1.190          1.190          1.190          1.190              22.970
01/04/13                 1.190          1.190          1.180          1.180              22.770
02/04/13                 1.190          1.190          1.090          1.140              21.910
03/04/13                 1.190          1.190          1.190          1.190              22.970
04/04/13                 1.110          1.160          1.110          1.160              22.390
05/04/13                 1.190          1.190          1.190          1.190              22.870
09/04/13                 1.190          1.190          1.190          1.190              22.870
10/04/13                 1.160          1.160          1.160          1.160              22.390
11/04/13                 1.190          1.190          1.190          1.190              22.870
12/04/13                 1.190          1.190          1.190          1.190              22.870
17/04/13                 1.070          1.090          1.040          1.090              21.040
18/04/13                 1.140          1.140          1.140          1.140              22.000
19/04/13                 1.140          1.140          1.100          1.100              21.230
24/04/13                 1.120          1.120          1.120          1.120              21.620
29/04/13                 1.080          1.080          1.020          1.020              19.590
30/04/13                 1.020          1.050          1.010          1.010              19.490
02/05/13                 1.050          1.060          1.020          1.060              20.460
07/05/13                 1.070          1.070          1.070          1.070              20.650
08/05/13                 1.090          1.090          1.090          1.090              21.040
09/05/13                 1.100          1.100          1.100          1.100              21.130
10/05/13                 1.100          1.110          1.100          1.110              21.330
13/05/13                 1.150          1.250          1.150          1.250              24.120
14/05/13                 1.300          1.300          1.210          1.290              24.900
15/05/13                 1.290          1.290          1.280          1.280              24.700
16/05/13                 1.250          1.250          1.250          1.250              24.120
17/05/13                 1.110          1.230          1.100          1.200              23.060
20/05/13                 1.200          1.230          1.200          1.200              23.160
21/05/13                 1.210          1.210          1.210          1.210              22.960
22/05/13                 1.200          1.200          1.200          1.200              22.770
23/05/13                 1.200          1.200          1.150          1.150              21.820
28/05/13                 1.150          1.290          1.150          1.290              24.480
29/05/13                 1.280          1.280          1.190          1.190              22.490
30/05/13                 1.190          1.190          1.190          1.190              22.580
31/05/13                 1.170          1.170          1.170          1.170              22.200
04/06/13                 1.150          1.160          1.150          1.150              21.820
05/06/13                 1.130          1.150          1.120          1.150              21.820
06/06/13                 1.140          1.140          1.140          1.140              21.630
07/06/13                 1.150          1.150          1.120          1.140              21.630
10/06/13                 1.150          1.170          1.150          1.170              22.200
12/06/13                 1.150          1.150          1.100          1.100              20.870
13/06/13                 1.110          1.110          0.990          1.100              20.870
19/06/13                 1.140          1.150          1.140          1.150              21.820
20/06/13                 1.130          1.140          1.130          1.130              21.440
21/06/13                 1.130          1.130          1.130          1.130              21.440
24/06/13                 1.100          1.100          1.100          1.100              20.870
03/07/13                 1.060          1.060          1.060          1.060              20.120
04/07/13                 1.060          1.060          1.060          1.060              20.120
05/07/13                 1.100          1.100          1.100          1.100              20.870
11/07/13                 1.100          1.100          1.100          1.100              20.870
12/07/13                 1.090          1.090          1.090          1.090              20.680
15/07/13                 1.120          1.120          1.120          1.120              21.250
19/07/13                 1.140          1.140          1.140          1.140              21.630
06/08/13                 1.040          1.050          1.040          1.050              19.930
09/08/13                 1.050          1.050          1.050          1.050              19.930
15/08/13                 1.020          1.020          1.020          1.020              19.260
16/08/13                 1.060          1.070          1.060          1.070              20.310
19/08/13                 1.070          1.070          1.040          1.040              18.060
21/08/13                 1.050          1.050          1.040          1.040              18.060
22/08/13                 1.040          1.040          1.040          1.040              18.060
29/08/13                 1.040          1.040          1.000          1.000              17.370
02/09/13                 0.980          1.030          0.970          1.030              17.890
03/09/13                 0.980          0.980          0.970          0.970              16.850
04/09/13                 0.970          1.020          0.970          0.980              17.020
05/09/13                 1.020          1.020          1.020          1.020              17.630
09/09/13                 1.020          1.020          1.020          1.020              17.630
11/09/13                 1.040          1.040          1.010          1.010              17.540
16/09/13                 1.040          1.040          1.040          1.040              18.060
23/09/13                 1.040          1.040          1.040          1.040              18.060
25/09/13                 1.020          1.020          1.020          1.020              17.720
30/09/13                 1.000          1.000          1.000          1.000              17.370
03/10/13                 1.020          1.020          1.020          1.020              17.720
10/10/13                 1.020          1.020          1.020          1.020              17.720
14/10/13                 1.000          1.010          1.000          1.010              17.540
17/10/13                 1.000          1.010          1.000          1.000              17.370
18/10/13                 1.000          1.000          1.000          1.000              17.370
21/10/13                 1.020          1.080          1.020          1.080              18.760
24/10/13                 0.990          1.000          0.990          0.990              17.190
25/10/13                 1.000          1.000          1.000          1.000              17.370
28/10/13                 1.020          1.020          1.020          1.020              17.720
29/10/13                 1.010          1.020          0.990          1.000              17.280
30/10/13                 1.030          1.030          1.000          1.000              17.370
31/10/13                 1.020          1.020          1.020          1.020              17.720
04/11/13                 0.990          1.020          0.980          0.980              17.020
06/11/13                 1.000          1.000          1.000          1.000              17.370
12/11/13                 1.000          1.000          1.000          1.000              17.370
13/11/13                 1.130          1.150          1.100          1.100              19.110
14/11/13                 1.110          1.110          1.100          1.110              13.410
15/11/13                 1.110          1.110          1.100          1.100              13.290
18/11/13                 1.100          1.100          1.090          1.100              13.290
19/11/13                 1.100          1.100          1.100          1.100              13.290
20/11/13                 1.100          1.100          1.100          1.100              13.290
25/11/13                 1.100          1.100          1.100          1.100              13.290
26/11/13                 1.030          1.080          1.030          1.050              12.680
27/11/13                 1.070          1.070          1.060          1.060              12.800
28/11/13                 1.040          1.040          1.000          1.010              12.200
29/11/13                 1.080          1.080          1.080          1.080              12.980
11/12/13                 1.000          1.000          1.000          1.000              12.080
12/12/13                 1.010          1.010          1.010          1.010              12.140
16/12/13                 0.990          0.990          0.990          0.990              11.960
17/12/13                 1.010          1.020          1.010          1.020              12.320
19/12/13                 0.980          1.000          0.980          0.990              11.960
24/12/13                 1.010          1.010          1.010          1.010              12.200
25/12/13                 1.010          1.010          1.000          1.000              12.080
02/01/14                 0.920          0.950          0.920          0.950              11.480
06/01/14                 0.920          0.920          0.920          0.920              11.110
07/01/14                 0.930          0.960          0.930          0.950              11.480
08/01/14                 0.990          0.990          0.960          0.960              11.600
13/01/14                 0.990          0.990          0.990          0.990              11.960
20/01/14                 0.990          0.990          0.990          0.990              11.960
22/01/14                 0.990          0.990          0.990          0.990              11.960
29/01/14                 0.990          0.990          0.900          0.900              10.900
30/01/14                 0.920          0.960          0.920          0.960              11.600
31/01/14                 0.970          0.970          0.970          0.970              11.720
04/02/14                 0.990          0.990          0.990          0.990              11.960
06/02/14                 0.990          0.990          0.990          0.990              11.960
07/02/14                 0.930          0.930          0.930          0.930              11.260
10/02/14                 0.950          0.960          0.950          0.960              11.600
11/02/14                 0.990          1.000          0.990          1.000              12.080
12/02/14                 1.000          1.020          0.990          1.020              12.260
13/02/14                 1.030          1.080          1.030          1.080              13.050
17/02/14                 1.100          1.100          1.100          1.100              13.290
18/02/14                 1.100          1.100          1.020          1.100              13.290
19/02/14                 1.100          1.140          1.100          1.140              13.770
20/02/14                 1.140          1.190          1.140          1.190              14.370
24/02/14                 1.070          1.130          1.070          1.110              13.350
25/02/14                 1.150          1.150          1.150          1.150              13.890
26/02/14                 1.120          1.170          1.120          1.170              14.130
27/02/14                 1.200          1.250          1.200          1.250              13.700
28/02/14                 1.180          1.230          1.180          1.230              13.430
03/03/14                 1.220          1.220          1.220          1.220              13.370
04/03/14                 1.240          1.250          1.240          1.250              13.700
06/03/14                 1.250          1.250          1.250          1.250              13.700
07/03/14                 1.250          1.250          1.190          1.240              13.540
10/03/14                 1.230          1.230          1.230          1.230              13.430
11/03/14                 1.220          1.220          1.200          1.200              13.150
12/03/14                 1.200          1.200          1.200          1.200              13.150
13/03/14                 1.200          1.230          1.200          1.200              13.150
14/03/14                 1.250          1.250          1.250          1.250              13.700
17/03/14                 1.230          1.260          1.200          1.260              13.810
18/03/14                 1.230          1.260          1.230          1.240              13.590
19/03/14                 1.260          1.260          1.250          1.250              13.700
20/03/14                 1.240          1.260          1.240          1.260              13.810
21/03/14                 1.250          1.270          1.250          1.260              13.810
24/03/14                 1.250          1.300          1.250          1.300              14.250
25/03/14                 1.350          1.370          1.350          1.370              15.020
26/03/14                 1.370          1.370          1.370          1.370              15.020
27/03/14                 1.440          1.450          1.390          1.450              15.890
28/03/14                 1.440          1.530          1.440          1.520              16.660
31/03/14                 1.530          1.550          1.520          1.530              16.770
01/04/14                 1.550          1.600          1.550          1.600              17.540
02/04/14                 1.620          1.640          1.620          1.640              17.980
03/04/14                 1.650          1.750          1.650          1.700              18.630
04/04/14                 1.710          1.710          1.700          1.710              18.690
08/04/14                 1.700          1.700          1.700          1.700              18.630
09/04/14                 1.700          1.750          1.700          1.700              18.630
10/04/14                 1.700          1.700          1.700          1.700              18.630
21/04/14                 1.650          1.650          1.650          1.650              18.090
24/04/14                 1.600          1.600          1.600          1.600              17.540
25/04/14                 1.620          1.700          1.610          1.700              18.630
28/04/14                 1.700          1.700          1.700          1.700              18.630
29/04/14                 1.700          1.700          1.650          1.650              18.090
30/04/14                 1.680          1.680          1.680          1.680              18.410
02/05/14                 1.680          1.680          1.680          1.680              18.410
06/05/14                 1.650          1.730          1.650          1.720              18.850
09/05/14                 1.700          1.720          1.660          1.720              18.850
12/05/14                 1.680          1.700          1.680          1.700              18.630
14/05/14                 1.790          1.810          1.680          1.700              18.630
15/05/14                 1.700          1.900          1.700          1.800              16.890
16/05/14                 1.750          1.760          1.710          1.730              16.230
19/05/14                 1.720          1.730          1.700          1.720              16.090
20/05/14                 1.720          1.780          1.720          1.770              16.560
21/05/14                 1.720          1.780          1.720          1.750              16.420
22/05/14                 1.780          1.810          1.760          1.810              16.930
23/05/14                 1.760          1.800          1.750          1.770              16.560
26/05/14                 1.770          1.770          1.760          1.760              16.510
27/05/14                 1.760          1.770          1.760          1.770              16.610
28/05/14                 1.790          1.800          1.780          1.780              16.650
29/05/14                 1.800          1.800          1.800          1.800              16.890
30/05/14                 1.800          1.810          1.770          1.810              16.980
02/06/14                 1.810          1.830          1.800          1.800              16.890
03/06/14                 1.810          1.820          1.810          1.820              17.070
04/06/14                 1.820          1.820          1.820          1.820              17.070
05/06/14                 1.820          1.830          1.820          1.820              17.070
06/06/14                 1.820          1.820          1.820          1.820              17.070
09/06/14                 1.810          1.810          1.810          1.810              16.930
10/06/14                 1.820          1.820          1.800          1.800              16.890
11/06/14                 1.820          1.820          1.820          1.820              17.030
12/06/14                 1.800          1.810          1.790          1.790              16.790
13/06/14                 1.800          1.810          1.790          1.810              16.980
16/06/14                 1.820          1.820          1.820          1.820              17.030
17/06/14                 1.810          1.820          1.810          1.810              16.980
18/06/14                 1.820          1.820          1.800          1.800              16.890
19/06/14                 1.820          1.830          1.820          1.830              17.120
20/06/14                 1.830          1.830          1.830          1.830              17.120
23/06/14                 1.820          1.840          1.820          1.830              17.170
24/06/14                 1.830          1.830          1.830          1.830              17.170
25/06/14                 1.830          1.910          1.830          1.900              17.820
26/06/14                 1.910          1.910          1.870          1.870              17.500
27/06/14                 1.870          1.910          1.870          1.910              17.920
30/06/14                 1.920          1.930          1.920          1.930              18.060
02/07/14                 1.930          1.940          1.870          1.870              17.540
03/07/14                 1.930          1.940          1.900          1.940              18.150
04/07/14                 1.930          1.940          1.830          1.900              17.820
07/07/14                 1.930          1.940          1.930          1.940              18.200
08/07/14                 1.940          1.960          1.940          1.960              18.390
09/07/14                 1.960          1.970          1.940          1.970              18.480
10/07/14                 1.980          1.990          1.970          1.990              18.620
14/07/14                 1.990          2.140          1.990          2.140              20.080
15/07/14                 2.140          2.140          2.100          2.100              19.700
16/07/14                 2.100          2.120          2.100          2.110              19.790
17/07/14                 2.140          2.140          2.090          2.100              19.700
18/07/14                 2.100          2.130          2.020          2.130              19.980
21/07/14                 2.100          2.120          2.100          2.120              19.890
22/07/14                 2.090          2.100          2.090          2.100              19.700
23/07/14                 2.110          2.110          2.080          2.100              19.700
25/07/14                 2.100          2.100          2.060          2.100              19.700
28/07/14                 2.090          2.090          2.090          2.090              19.610
29/07/14                 2.100          2.100          2.080          2.080              19.510
30/07/14                 2.070          2.080          2.040          2.050              19.230
31/07/14                 2.050          2.050          2.050          2.050              19.230
01/08/14                 2.060          2.090          2.060          2.090              19.610
04/08/14                 2.090          2.090          2.040          2.090              19.610
05/08/14                 2.100          2.150          2.100          2.140              20.080
06/08/14                 2.150          2.150          2.130          2.130              19.980
07/08/14                 2.020          2.110          2.020          2.110              19.790
08/08/14                 2.100          2.100          2.050          2.050              19.230
13/08/14                 2.020          2.100          2.020          2.080              19.510
14/08/14                 2.050          2.090          2.050          2.080              18.630
15/08/14                 2.080          2.100          2.080          2.100              18.810
19/08/14                 2.080          2.080          2.040          2.070              18.540
20/08/14                 2.070          2.070          2.000          2.010              18.000
21/08/14                 2.000          2.040          2.000          2.040              18.270
22/08/14                 2.090          2.100          2.070          2.090              18.720
25/08/14                 2.070          2.090          2.020          2.030              18.180
26/08/14                 2.020          2.050          2.000          2.010              18.000
27/08/14                 2.010          2.030          2.000          2.030              18.180
28/08/14                 2.040          2.060          2.010          2.010              18.000
29/08/14                 2.020          2.050          2.020          2.050              18.360
01/09/14                 2.020          2.050          2.000          2.020              18.090
02/09/14                 2.020          2.040          2.010          2.010              18.000
03/09/14                 2.020          2.040          2.020          2.030              18.180
04/09/14                 2.010          2.050          2.010          2.050              18.360
05/09/14                 2.030          2.030          2.020          2.020              18.090
08/09/14                 2.040          2.040          2.030          2.030              18.180
09/09/14                 2.030          2.050          2.030          2.050              18.360
10/09/14                 2.020          2.020          2.000          2.010              18.000
11/09/14                 2.010          2.010          2.010          2.010              18.000
12/09/14                 2.020          2.020          2.000          2.010              18.000
15/09/14                 2.000          2.020          1.990          2.000              17.910
16/09/14                 1.980          2.000          1.980          2.000              17.910
17/09/14                 2.000          2.020          2.000          2.020              18.090
18/09/14                 2.030          2.030          2.020          2.020              18.090
22/09/14                 2.020          2.050          2.020          2.050              18.360
23/09/14                 2.010          2.010          2.010          2.010              18.000
24/09/14                 2.020          2.020          2.020          2.020              18.090
25/09/14                 2.050          2.050          2.050          2.050              18.360
26/09/14                 2.040          2.050          2.040          2.050              18.360
29/09/14                 2.050          2.070          2.050          2.060              18.450
30/09/14                 2.070          2.080          2.070          2.080              18.630
01/10/14                 2.010          2.090          2.010          2.090              18.720
02/10/14                 2.090          2.090          2.060          2.070              18.540
03/10/14                 2.070          2.070          2.010          2.010              18.000
06/10/14                 2.000          2.050          2.000          2.050              18.360
07/10/14                 2.040          2.040          1.990          1.990              17.820
08/10/14                 2.000          2.000          1.990          2.000              17.910
09/10/14                 2.000          2.020          2.000          2.020              18.090
10/10/14                 2.020          2.020          2.000          2.010              18.000
13/10/14                 2.020          2.020          2.000          2.000              17.910
14/10/14                 2.000          2.020          2.000          2.020              18.090
15/10/14                 2.020          2.020          2.020          2.020              18.090
16/10/14                 2.020          2.020          2.010          2.020              18.090
17/10/14                 2.000          2.020          2.000          2.020              18.090
20/10/14                 2.000          2.000          2.000          2.000              17.910
21/10/14                 2.020          2.020          2.020          2.020              18.090
24/10/14                 2.030          2.050          2.030          2.030              18.180
28/10/14                 2.030          2.030          2.030          2.030              18.180
29/10/14                 2.040          2.040          2.040          2.040              18.270
30/10/14                 2.030          2.040          2.030          2.040              18.270
31/10/14                 2.020          2.020          2.020          2.020              18.090
03/11/14                 2.010          2.030          2.000          2.000              17.910
04/11/14                 2.030          2.030          2.030          2.030              18.180
05/11/14                 2.030          2.040          2.030          2.040              18.270
06/11/14                 1.990          2.040          1.990          2.040              18.270
07/11/14                 2.030          2.030          2.000          2.000              17.910
10/11/14                 2.000          2.020          2.000          2.000              17.910
11/11/14                 1.910          2.020          1.910          2.020              18.090
12/11/14                 1.910          1.910          1.910          1.910              17.110
13/11/14                 1.920          2.020          1.850          2.020              18.090
14/11/14                 1.900          1.900          1.830          1.870              16.750
17/11/14                 1.850          1.860          1.830          1.850              19.660
18/11/14                 1.830          1.830          1.800          1.800              19.130
19/11/14                 1.800          1.820          1.800          1.820              19.290
20/11/14                 1.820          1.820          1.780          1.780              18.920
21/11/14                 1.780          1.780          1.750          1.750              18.600
24/11/14                 1.750          1.780          1.750          1.780              18.920
25/11/14                 1.770          1.800          1.770          1.770              18.810
26/11/14                 1.780          1.790          1.780          1.780              18.920
27/11/14                 1.780          1.780          1.770          1.770              18.810
28/11/14                 1.770          1.770          1.760          1.760              18.710
01/12/14                 1.780          1.790          1.780          1.790              18.970
02/12/14                 1.770          1.770          1.770          1.770              18.810
03/12/14                 1.770          1.770          1.750          1.760              18.710
04/12/14                 1.760          1.780          1.750          1.780              18.920
08/12/14                 1.790          1.790          1.790          1.790              19.030
09/12/14                 1.750          1.750          1.750          1.750              18.600
11/12/14                 1.720          1.750          1.700          1.750              18.600
12/12/14                 1.750          1.790          1.710          1.790              18.970
15/12/14                 1.750          1.750          1.660          1.680              17.860
16/12/14                 1.700          1.750          1.700          1.750              18.550
17/12/14                 1.760          1.760          1.680          1.680              17.860
18/12/14                 1.720          1.720          1.700          1.710              18.180
19/12/14                 1.770          1.770          1.770          1.770              18.810
22/12/14                 1.770          1.770          1.750          1.750              18.600
23/12/14                 1.740          1.740          1.670          1.700              18.070
24/12/14                 1.710          1.710          1.710          1.710              18.180
25/12/14                 1.750          1.750          1.750          1.750              18.600
26/12/14                 1.710          1.710          1.710          1.710              18.120
29/12/14                 1.680          1.680          1.680          1.680              17.860
30/12/14                 1.700          1.720          1.700          1.720              18.230
05/01/15                 1.710          1.710          1.680          1.700              18.070
06/01/15                 1.700          1.700          1.700          1.700              18.070
07/01/15                 1.700          1.710          1.700          1.710              18.180
08/01/15                 1.700          1.700          1.700          1.700              18.020
09/01/15                 1.700          1.700          1.690          1.690              17.960
12/01/15                 1.710          1.730          1.710          1.720              18.280
13/01/15                 1.760          1.760          1.760          1.760              18.650
15/01/15                 1.700          1.710          1.700          1.710              18.180
16/01/15                 1.730          1.730          1.720          1.720              18.280
19/01/15                 1.730          1.730          1.730          1.730              18.340
21/01/15                 1.700          1.730          1.700          1.710              18.180
22/01/15                 1.720          1.720          1.700          1.700              18.070
23/01/15                 1.740          1.740          1.740          1.740              18.490
26/01/15                 1.700          1.710          1.700          1.710              18.180
27/01/15                 1.730          1.730          1.730          1.730              18.340
28/01/15                 1.750          1.750          1.710          1.710              18.180
29/01/15                 1.750          1.750          1.710          1.720              18.230
30/01/15                 1.710          1.710          1.710          1.710              18.120
05/02/15                 1.700          1.700          1.680          1.700              18.070
06/02/15                 1.700          1.710          1.690          1.690              17.960
09/02/15                 1.700          1.710          1.700          1.700              18.070
10/02/15                 1.690          1.700          1.690          1.690              17.960
11/02/15                 1.690          1.700          1.690          1.700              18.020
12/02/15                 1.700          1.700          1.700          1.700              18.070
13/02/15                 1.680          1.680          1.640          1.650              17.480
16/02/15                 1.660          1.740          1.660          1.680              17.860
17/02/15                 1.680          1.680          1.660          1.660              17.640
18/02/15                 1.680          1.680          1.680          1.680              17.860
19/02/15                 1.650          1.670          1.650          1.670              17.750
20/02/15                 1.730          1.750          1.730          1.750              18.600
23/02/15                 1.750          1.750          1.750          1.750              18.600
24/02/15                 1.730          1.740          1.730          1.740              18.490
25/02/15                 1.790          1.880          1.790          1.850              19.180
26/02/15                 1.910          1.920          1.850          1.850              19.240
27/02/15                 1.830          1.890          1.830          1.890              19.650
02/03/15                 1.900          1.900          1.890          1.890              19.650
03/03/15                 1.920          1.920          1.850          1.860              19.340
06/03/15                 1.850          1.850          1.850          1.850              19.240
09/03/15                 1.850          1.850          1.850          1.850              19.240
10/03/15                 1.870          1.910          1.870          1.870              19.440
11/03/15                 1.870          1.870          1.870          1.870              19.440
12/03/15                 1.880          1.880          1.880          1.880              19.550
13/03/15                 1.880          1.880          1.880          1.880              19.500
16/03/15                 1.850          1.850          1.850          1.850              19.240
17/03/15                 1.860          1.870          1.860          1.870              19.440
18/03/15                 1.880          1.880          1.880          1.880              19.550
23/03/15                 1.880          1.880          1.880          1.880              19.550
25/03/15                 1.860          1.860          1.860          1.860              19.340
26/03/15                 1.870          1.880          1.870          1.880              19.550
27/03/15                 1.880          1.880          1.880          1.880              19.550
30/03/15                 1.880          1.880          1.880          1.880              19.550
31/03/15                 1.880          1.880          1.880          1.880              19.550
02/04/15                 1.920          1.980          1.910          1.910              19.860
07/04/15                 1.920          1.920          1.920          1.920              19.960
08/04/15                 1.920          1.920          1.920          1.920              19.960
09/04/15                 1.920          2.000          1.920          1.980              20.590
10/04/15                 2.000          2.000          2.000          2.000              20.800
16/04/15                 2.000          2.000          2.000          2.000              20.800
17/04/15                 1.990          1.990          1.990          1.990              20.690
20/04/15                 1.910          1.990          1.910          1.990              20.690
21/04/15                 1.950          1.950          1.950          1.950              20.280
22/04/15                 1.980          1.980          1.970          1.980              20.590
24/04/15                 1.990          1.990          1.970          1.970              20.480
28/04/15                 1.970          1.970          1.970          1.970              20.480
30/04/15                 1.980          1.980          1.980          1.980              20.590
06/05/15                 1.840          1.870          1.750          1.870              19.440
07/05/15                 1.890          1.890          1.890          1.890              19.650
08/05/15                 1.890          1.900          1.890          1.900              19.760
