Timestamp             AHC.Open       AHC.High        AHC.Low      AHC.Close                .PE 
19/10/12                17.830         17.830         17.250         17.330              17.540
22/10/12                17.750         17.750         17.420         17.420              17.630
24/10/12                17.420         17.580         17.250         17.250              17.460
25/10/12                17.580         17.580         17.080         17.080              17.290
26/10/12                17.080         17.170         16.580         16.580              16.790
29/10/12                16.580         16.670         16.420         16.670              16.870
30/10/12                16.920         17.000         16.580         16.580              16.790
31/10/12                16.920         17.000         16.920         16.920              17.120
01/11/12                16.920         17.000         16.670         16.830              17.040
02/11/12                16.830         17.080         16.670         17.000              17.210
05/11/12                17.000         17.250         16.830         16.830              17.040
06/11/12                17.080         17.080         16.580         16.580              16.790
07/11/12                16.920         16.920         16.670         16.750              16.950
08/11/12                16.750         17.000         16.670         16.670              16.870
09/11/12                16.670         16.830         16.580         16.830              17.040
12/11/12                17.170         17.580         17.170         17.500              17.710
13/11/12                17.500         17.500         16.920         17.000              17.210
14/11/12                17.250         17.250         16.920         17.080              17.290
15/11/12                17.170         17.170         16.830         16.920              15.740
16/11/12                17.170         17.500         17.170         17.250              16.050
19/11/12                17.250         17.500         17.250         17.420              16.200
20/11/12                17.500         17.500         17.330         17.330              16.120
21/11/12                17.080         17.420         17.000         17.420              16.200
22/11/12                17.420         17.750         17.250         17.420              16.200
23/11/12                17.500         17.500         17.330         17.330              16.120
26/11/12                17.420         17.500         17.420         17.420              16.200
27/11/12                17.420         17.500         17.420         17.500              16.280
28/11/12                17.420         17.420         17.420         17.420              16.200
29/11/12                17.420         17.500         17.420         17.500              16.280
30/11/12                17.500         17.500         17.420         17.420              16.200
03/12/12                17.500         17.670         17.500         17.500              16.280
04/12/12                17.580         17.750         17.420         17.420              16.200
06/12/12                17.420         17.830         17.420         17.580              16.360
07/12/12                17.920         17.920         17.580         17.750              16.510
11/12/12                17.830         18.420         17.420         17.420              16.200
12/12/12                17.500         17.750         17.420         17.580              16.360
13/12/12                17.580         17.920         17.420         17.830              16.590
14/12/12                18.000         18.170         17.920         18.080              16.820
17/12/12                18.250         18.330         18.080         18.080              16.820
18/12/12                18.170         18.170         17.580         18.080              16.820
19/12/12                17.750         18.000         17.500         18.000              16.740
20/12/12                18.080         18.170         17.920         17.920              16.670
21/12/12                18.170         18.170         18.080         18.080              16.820
24/12/12                17.920         18.080         17.920         17.920              16.670
25/12/12                17.920         17.920         17.830         17.920              16.670
26/12/12                18.000         18.080         17.750         18.000              16.740
27/12/12                17.830         17.830         17.670         17.830              16.590
28/12/12                17.830         18.080         17.830         17.830              16.590
02/01/13                18.000         18.000         17.830         17.830              16.590
03/01/13                17.750         17.920         17.670         17.830              16.590
04/01/13                17.830         17.920         17.750         17.750              16.510
07/01/13                17.920         18.000         17.830         18.000              16.740
08/01/13                17.750         17.830         17.750         17.750              16.510
09/01/13                17.830         17.920         17.830         17.920              16.670
10/01/13                17.920         17.920         17.750         17.750              16.510
11/01/13                17.920         17.920         17.580         17.830              16.590
14/01/13                17.670         17.670         17.580         17.670              16.430
15/01/13                17.750         17.750         17.500         17.670              16.430
16/01/13                17.830         17.830         17.500         17.670              16.430
17/01/13                17.670         17.750         17.670         17.670              16.430
18/01/13                17.670         18.080         17.670         17.920              16.670
21/01/13                17.750         18.000         17.750         17.920              16.670
22/01/13                17.830         17.830         17.670         17.670              16.430
23/01/13                17.920         18.000         17.670         17.830              16.590
24/01/13                17.750         17.830         17.750         17.750              16.510
25/01/13                17.920         18.580         17.830         18.330              17.050
28/01/13                18.500         18.920         18.500         18.920              17.600
29/01/13                19.000         19.080         18.750         18.920              17.600
30/01/13                19.000         19.000         18.830         18.920              17.600
31/01/13                19.080         19.080         18.580         18.580              17.290
01/02/13                18.830         19.000         18.670         18.750              17.440
04/02/13                18.750         18.750         18.580         18.580              17.290
05/02/13                18.580         18.750         18.500         18.750              17.440
06/02/13                18.920         19.170         18.750         19.080              17.750
07/02/13                19.170         20.830         19.170         19.750              18.370
08/02/13                20.170         20.750         20.170         20.500              19.070
11/02/13                21.040         24.170         20.830         22.500              20.930
12/02/13                22.500         23.120         21.460         22.290              20.740
13/02/13                22.290         22.500         21.460         21.670              20.150
14/02/13                22.290         24.580         21.870         22.710              21.120
15/02/13                23.120         23.120         21.670         22.290              20.740
18/02/13                22.500         22.500         21.870         21.870              20.350
19/02/13                22.500         25.210         22.290         23.120              21.510
20/02/13                23.330         24.580         23.330         24.170              21.030
21/02/13                23.750         23.750         22.710         23.120              20.120
22/02/13                23.330         23.540         23.120         23.120              20.120
26/02/13                22.920         23.330         22.920         22.920              19.940
27/02/13                22.500         23.120         22.500         22.920              19.940
28/02/13                22.500         22.710         22.080         22.290              19.400
01/03/13                22.500         23.120         22.500         23.120              20.120
04/03/13                23.120         23.120         22.920         22.920              19.940
05/03/13                23.120         23.330         22.920         22.920              19.940
06/03/13                22.500         23.120         22.500         22.710              19.760
07/03/13                22.710         22.710         22.500         22.710              19.760
08/03/13                22.920         23.120         22.710         23.120              20.120
11/03/13                23.330         23.750         23.330         23.750              20.670
12/03/13                23.540         23.540         23.120         23.120              20.120
13/03/13                23.120         23.750         22.920         23.330              20.310
14/03/13                23.540         24.170         23.540         23.960              20.850
15/03/13                24.170         24.170         23.540         23.540              20.490
18/03/13                23.960         23.960         23.330         23.330              20.310
19/03/13                23.540         23.540         23.330         23.330              20.310
20/03/13                23.330         23.330         22.500         22.920              19.940
21/03/13                22.710         22.920         21.870         22.290              19.400
22/03/13                20.830         22.290         20.500         21.460              18.670
25/03/13                21.460         23.330         21.460         23.330              20.310
26/03/13                23.330         23.750         22.710         23.120              20.120
27/03/13                23.960         24.170         23.120         23.960              20.850
28/03/13                23.960         23.960         23.750         23.750              20.670
29/03/13                23.960         24.170         23.960         23.960              20.850
01/04/13                24.170         24.170         23.750         23.750              20.670
02/04/13                23.750         23.750         23.540         23.750              20.670
03/04/13                23.540         23.750         23.330         23.330              20.310
04/04/13                22.920         23.120         22.290         22.920              19.940
05/04/13                22.920         22.920         22.920         22.920              19.940
09/04/13                22.920         23.330         22.920         23.120              20.120
11/04/13                23.120         23.120         23.120         23.120              20.120
12/04/13                23.750         23.750         23.330         23.330              20.310
17/04/13                23.960         25.830         23.330         24.370              21.210
18/04/13                25.000         25.000         24.170         24.580              21.390
19/04/13                24.580         24.790         24.370         24.580              21.390
22/04/13                24.580         24.790         24.370         24.790              21.580
23/04/13                24.580         25.000         24.580         24.790              21.580
24/04/13                25.000         25.000         24.580         24.790              21.580
25/04/13                25.000         25.000         24.790         25.000              21.760
26/04/13                25.000         25.000         24.790         24.790              21.580
29/04/13                25.000         25.830         25.000         25.210              21.940
30/04/13                25.620         26.250         25.420         26.250              22.840
02/05/13                27.000         27.750         26.500         27.750              20.120
03/05/13                27.750         27.750         27.250         27.250              23.710
07/05/13                27.000         27.500         26.500         27.500              23.930
08/05/13                27.250         27.500         27.250         27.250              23.710
09/05/13                27.250         27.750         27.250         27.500              23.930
10/05/13                27.500         27.500         27.500         27.500              23.930
13/05/13                27.250         28.750         27.250         28.750              25.020
14/05/13                27.500         29.750         27.500         29.500              25.670
15/05/13                30.000         31.000         29.750         29.750              25.890
16/05/13                29.500         29.750         28.500         29.000              25.240
17/05/13                28.500         28.750         28.500         28.750              23.530
20/05/13                28.500         28.750         27.750         28.000              22.920
21/05/13                28.000         28.000         28.000         28.000              22.920
22/05/13                28.000         28.000         27.500         27.500              22.510
23/05/13                27.500         27.500         27.000         27.500              22.510
27/05/13                27.500         27.500         27.000         27.250              22.300
28/05/13                26.500         28.000         26.500         28.000              22.920
29/05/13                27.250         27.500         27.000         27.500              22.510
30/05/13                26.750         27.000         26.750         27.000              22.100
31/05/13                26.500         27.000         26.500         26.750              21.890
03/06/13                26.750         27.000         26.500         26.750              21.890
04/06/13                26.750         27.250         26.750         27.250              22.300
05/06/13                26.750         27.000         26.500         26.750              21.890
06/06/13                26.000         26.250         25.750         26.250              21.470
07/06/13                25.500         26.500         25.500         26.500              21.680
10/06/13                26.500         26.500         26.000         26.250              21.470
11/06/13                26.250         26.250         25.250         25.500              20.860
12/06/13                25.000         25.000         24.700         24.700              20.200
13/06/13                24.500         24.500         23.400         23.900              19.550
14/06/13                24.500         27.000         24.500         24.900              20.370
17/06/13                24.400         25.250         24.400         25.250              20.650
18/06/13                25.250         25.500         24.500         24.500              20.040
19/06/13                24.500         24.500         24.200         24.300              19.880
20/06/13                24.900         24.900         24.300         24.300              19.880
21/06/13                23.600         24.500         23.500         24.500              20.040
24/06/13                24.500         24.500         24.100         24.100              19.710
25/06/13                24.000         24.000         24.000         24.000              19.630
26/06/13                24.700         24.700         24.700         24.700              20.200
27/06/13                24.700         24.700         24.300         24.700              20.200
28/06/13                24.800         25.000         24.800         25.000              20.450
02/07/13                25.250         25.250         25.250         25.250              20.650
03/07/13                25.250         25.250         25.250         25.250              20.650
04/07/13                25.250         25.250         24.600         24.700              20.200
05/07/13                24.900         25.000         24.800         25.000              20.450
08/07/13                24.900         24.900         24.800         24.800              20.290
09/07/13                24.800         24.800         24.700         24.700              20.200
10/07/13                24.700         24.800         24.400         24.600              20.120
11/07/13                24.600         24.800         24.600         24.800              20.290
12/07/13                24.700         24.900         24.700         24.900              20.370
15/07/13                24.800         24.800         24.500         24.700              20.200
16/07/13                25.000         25.000         24.800         24.900              20.370
17/07/13                25.000         25.000         24.500         24.500              20.040
18/07/13                24.900         25.000         24.600         25.000              20.450
19/07/13                24.900         24.900         24.900         24.900              20.370
23/07/13                24.900         24.900         24.800         24.800              20.290
24/07/13                24.900         24.900         24.800         24.800              20.290
25/07/13                24.800         24.900         24.700         24.700              20.200
26/07/13                24.800         24.900         24.300         24.900              20.370
29/07/13                24.900         24.900         24.500         24.500              20.040
30/07/13                24.600         24.600         24.600         24.600              20.120
31/07/13                24.600         24.600         24.500         24.500              20.040
01/08/13                27.000         27.000         24.500         25.000              20.450
02/08/13                26.000         26.000         24.500         24.900              20.370
05/08/13                24.600         24.900         24.300         24.900              20.370
06/08/13                24.500         24.600         24.300         24.500              20.040
07/08/13                24.600         24.700         24.000         24.700              20.200
08/08/13                24.900         24.900         24.700         24.800              20.290
09/08/13                24.500         24.800         24.200         24.800              20.290
13/08/13                24.800         24.800         24.000         24.100              19.710
14/08/13                24.100         24.100         23.400         23.500              19.220
15/08/13                23.000         23.500         23.000         23.400              19.820
16/08/13                23.300         23.500         23.100         23.300              19.730
19/08/13                23.000         23.000         21.800         22.300              18.880
20/08/13                20.900         21.000         20.000         20.600              17.440
21/08/13                20.400         20.700         20.000         20.700              17.530
22/08/13                19.800         20.000         19.500         19.700              16.680
23/08/13                19.600         20.400         19.000         19.500              16.510
26/08/13                19.300         20.000         19.300         20.000              16.940
27/08/13                20.000         20.200         19.600         20.000              16.940
28/08/13                20.800         20.800         19.500         20.000              16.940
29/08/13                20.100         20.200         20.100         20.200              17.110
30/08/13                20.000         20.300         19.900         20.200              17.110
02/09/13                20.200         20.200         19.800         20.200              17.110
03/09/13                20.000         20.300         20.000         20.100              17.020
04/09/13                20.000         20.200         19.900         20.100              17.020
05/09/13                20.100         20.100         19.900         20.000              16.940
06/09/13                19.900         20.000         19.900         20.000              16.940
09/09/13                20.500         20.500         20.000         20.000              16.940
10/09/13                20.100         20.200         20.000         20.200              17.110
11/09/13                20.500         20.500         20.300         20.300              17.190
12/09/13                20.300         20.500         20.300         20.500              17.360
13/09/13                20.200         20.200         20.200         20.200              17.110
16/09/13                20.500         20.500         20.500         20.500              17.360
17/09/13                20.800         20.800         20.500         20.500              17.360
18/09/13                20.500         20.900         20.400         20.900              17.700
19/09/13                20.600         21.000         20.600         21.000              17.780
20/09/13                20.900         20.900         20.900         20.900              17.700
23/09/13                20.800         20.900         20.800         20.900              17.700
24/09/13                20.900         22.000         20.500         21.000              17.780
25/09/13                21.000         21.800         20.500         21.800              18.460
26/09/13                21.800         22.100         21.800         21.800              18.460
27/09/13                21.900         21.900         21.000         21.600              18.290
30/09/13                21.500         21.500         21.000         21.000              17.780
01/10/13                21.400         21.400         21.000         21.200              17.950
02/10/13                20.800         21.500         20.800         21.000              17.780
03/10/13                20.900         21.600         20.900         21.400              18.120
04/10/13                21.400         21.500         21.000         21.400              18.120
07/10/13                21.600         21.600         21.500         21.500              18.210
08/10/13                21.600         21.600         20.800         21.400              18.120
09/10/13                21.000         21.500         20.800         21.500              18.210
10/10/13                20.800         21.500         20.500         21.300              18.040
11/10/13                20.800         21.300         20.800         21.200              17.950
14/10/13                20.800         21.200         20.800         21.200              17.950
15/10/13                21.200         21.200         21.200         21.200              17.950
16/10/13                21.500         21.500         21.000         21.400              18.120
17/10/13                21.500         21.500         21.500         21.500              18.210
18/10/13                21.500         21.800         21.500         21.700              18.380
21/10/13                22.000         22.000         20.800         21.500              18.210
22/10/13                20.900         21.200         20.500         21.100              17.870
24/10/13                20.700         20.900         20.600         20.900              17.700
25/10/13                20.900         20.900         20.600         20.800              17.610
28/10/13                20.400         20.700         20.400         20.600              17.440
29/10/13                20.400         20.600         20.400         20.600              17.440
30/10/13                20.400         20.400         20.100         20.200              17.110
31/10/13                20.000         20.200         20.000         20.100              17.020
01/11/13                20.100         20.200         19.900         20.200              17.110
04/11/13                20.000         20.500         19.800         20.000              16.940
05/11/13                20.000         20.100         20.000         20.000              16.940
06/11/13                19.800         20.000         19.800         20.000              16.940
07/11/13                20.000         20.200         20.000         20.000              16.940
08/11/13                20.000         20.100         20.000         20.100              17.020
11/11/13                20.100         20.200         20.000         20.200              17.110
12/11/13                20.200         20.200         19.800         20.200              17.110
13/11/13                20.200         20.400         20.200         20.200              17.110
14/11/13                20.500         21.000         20.500         21.000              17.040
15/11/13                20.400         20.400         20.400         20.400              16.550
18/11/13                20.400         20.400         20.100         20.100              16.310
19/11/13                20.400         20.400         19.700         20.300              16.470
20/11/13                20.000         20.200         20.000         20.200              16.390
21/11/13                20.200         20.200         20.200         20.200              16.390
25/11/13                20.200         20.200         20.200         20.200              16.390
26/11/13                20.000         20.100         19.900         20.100              16.310
27/11/13                20.000         20.000         19.900         20.000              16.230
28/11/13                20.200         20.200         20.000         20.000              16.230
29/11/13                20.000         20.000         20.000         20.000              16.230
02/12/13                20.000         20.000         20.000         20.000              16.230
03/12/13                20.000         20.200         20.000         20.200              16.390
06/12/13                19.800         20.000         19.800         20.000              16.230
09/12/13                20.000         20.000         20.000         20.000              16.230
11/12/13                19.900         20.000         19.900         20.000              16.230
12/12/13                20.000         20.000         20.000         20.000              16.230
13/12/13                19.900         19.900         19.600         19.600              15.900
16/12/13                19.600         20.000         19.200         19.200              15.580
17/12/13                19.700         19.800         19.700         19.800              16.060
18/12/13                19.800         20.200         19.600         20.200              16.390
19/12/13                20.200         20.200         20.200         20.200              16.390
20/12/13                19.900         20.000         19.600         20.000              16.230
23/12/13                20.100         20.100         19.600         19.700              15.980
24/12/13                20.000         20.000         20.000         20.000              16.230
25/12/13                20.000         20.000         20.000         20.000              16.230
26/12/13                20.000         20.000         19.800         19.900              16.150
27/12/13                19.900         20.000         19.400         19.400              15.740
02/01/14                19.900         19.900         19.700         19.700              15.980
03/01/14                19.900         19.900         19.400         19.500              15.820
06/01/14                19.200         19.200         18.300         19.000              15.420
07/01/14                19.200         19.200         18.600         19.000              15.420
08/01/14                19.000         19.100         18.800         19.100              15.500
09/01/14                19.000         19.400         19.000         19.400              15.740
10/01/14                19.200         19.200         18.900         18.900              15.330
13/01/14                18.900         18.900         18.800         18.900              15.330
14/01/14                18.900         19.000         18.800         19.000              15.420
15/01/14                19.100         19.100         19.000         19.000              15.420
16/01/14                19.000         20.900         19.000         20.200              16.390
17/01/14                19.800         19.800         19.300         19.700              15.980
20/01/14                19.400         19.700         19.400         19.400              15.740
21/01/14                19.000         19.400         19.000         19.300              15.660
22/01/14                19.400         19.400         19.300         19.300              15.660
23/01/14                19.400         19.400         19.300         19.300              15.660
24/01/14                19.400         19.400         19.200         19.200              15.580
27/01/14                19.200         19.200         19.100         19.100              15.500
28/01/14                19.000         19.300         19.000         19.100              15.500
29/01/14                19.000         19.200         19.000         19.000              15.420
30/01/14                19.000         19.300         19.000         19.300              15.660
31/01/14                19.400         19.400         19.200         19.200              15.580
03/02/14                19.200         19.300         19.200         19.300              15.660
04/02/14                19.300         19.300         19.300         19.300              15.660
05/02/14                19.300         19.400         19.300         19.400              15.740
06/02/14                19.300         19.300         19.200         19.200              15.580
07/02/14                19.300         19.300         19.300         19.300              15.660
10/02/14                18.900         19.200         18.900         19.100              15.500
11/02/14                19.300         19.300         19.200         19.200              15.580
12/02/14                19.200         19.400         19.200         19.400              15.740
13/02/14                19.500         19.500         19.300         19.300              15.660
17/02/14                19.300         20.000         19.300         19.900              15.660
18/02/14                19.800         19.800         19.500         19.700              15.500
19/02/14                19.800         19.800         19.500         19.500              15.350
20/02/14                20.000         20.000         19.500         19.500              15.350
21/02/14                20.000         20.000         19.800         20.000              15.740
24/02/14                20.400         20.400         20.400         20.400              16.050
25/02/14                20.100         20.400         20.100         20.100              15.820
26/02/14                20.300         20.300         19.800         19.800              15.580
27/02/14                20.000         20.000         19.900         19.900              15.660
28/02/14                20.000         20.000         20.000         20.000              15.740
03/03/14                20.000         20.100         20.000         20.100              15.820
04/03/14                20.000         20.100         20.000         20.100              15.820
05/03/14                20.100         20.200         20.100         20.200              15.900
06/03/14                20.200         20.200         20.000         20.100              15.820
07/03/14                20.200         20.200         20.100         20.100              15.820
10/03/14                20.800         20.800         20.200         20.300              15.970
11/03/14                20.500         20.500         20.100         20.200              15.900
12/03/14                20.100         20.300         19.900         20.200              15.900
13/03/14                20.200         20.300         20.100         20.100              15.820
14/03/14                20.700         20.700         20.300         20.300              15.970
17/03/14                20.400         20.400         20.300         20.300              15.970
18/03/14                20.400         20.400         20.300         20.300              15.970
19/03/14                20.300         20.300         20.100         20.300              15.970
20/03/14                20.300         20.600         20.300         20.600              16.210
21/03/14                20.300         20.300         20.300         20.300              15.970
24/03/14                20.300         20.300         20.300         20.300              15.970
25/03/14                20.400         20.500         20.400         20.500              16.130
26/03/14                20.300         20.500         20.300         20.500              16.130
27/03/14                20.600         20.600         20.300         20.600              16.210
28/03/14                20.400         20.600         20.300         20.600              16.210
31/03/14                20.500         20.500         20.500         20.500              16.130
01/04/14                20.400         20.500         20.400         20.500              16.130
02/04/14                20.600         21.000         20.500         20.500              16.130
03/04/14                20.800         20.800         20.700         20.700              16.290
04/04/14                21.000         21.000         20.800         20.900              16.450
08/04/14                20.800         20.800         20.800         20.800              16.370
09/04/14                20.800         20.800         20.700         20.700              16.290
10/04/14                20.500         20.600         20.500         20.600              16.210
11/04/14                20.500         20.700         20.500         20.700              16.290
16/04/14                20.800         21.000         20.800         20.800              16.370
17/04/14                21.000         21.000         21.000         21.000              16.530
18/04/14                21.100         22.300         21.100         22.200              17.470
21/04/14                22.200         23.300         22.200         23.100              18.180
22/04/14                23.000         23.100         22.200         22.500              17.710
23/04/14                21.700         21.900         21.500         21.500              16.920
24/04/14                21.500         21.500         21.200         21.200              16.680
25/04/14                21.200         21.500         21.000         21.500              16.920
28/04/14                21.100         21.500         21.100         21.500              16.920
29/04/14                21.500         22.300         21.300         22.200              17.470
30/04/14                21.900         22.800         21.900         22.700              17.860
02/05/14                22.700         23.400         22.700         23.300              18.340
06/05/14                23.500         23.700         23.100         23.300              18.340
07/05/14                23.200         23.800         23.100         23.700              18.650
08/05/14                23.700         24.200         23.300         23.500              18.490
09/05/14                23.300         24.000         23.100         23.300              18.340
12/05/14                23.100         23.600         23.100         23.500              18.490
14/05/14                23.500         23.700         23.100         23.500              18.490
15/05/14                23.400         23.600         23.100         23.500              18.490
16/05/14                23.400         23.700         23.200         23.600              18.080
19/05/14                23.500         24.100         23.500         24.000              18.390
20/05/14                23.800         24.500         23.600         24.400              18.700
21/05/14                24.300         24.600         24.300         24.500              18.770
22/05/14                24.400         25.000         24.200         24.900              19.080
23/05/14                24.500         25.250         24.500         24.800              19.000
26/05/14                24.900         25.750         24.900         25.250              19.350
27/05/14                25.250         25.750         25.000         25.250              19.350
28/05/14                25.750         25.750         25.000         25.000              19.160
29/05/14                25.250         25.500         25.000         25.250              19.350
30/05/14                25.500         25.500         25.250         25.500              19.540
02/06/14                25.500         26.500         25.500         26.500              20.310
03/06/14                27.000         27.500         27.000         27.000              20.690
04/06/14                27.750         27.750         26.750         27.250              20.880
05/06/14                27.500         27.750         27.000         27.500              21.070
06/06/14                27.250         27.750         27.000         27.500              21.070
09/06/14                27.750         28.500         27.750         27.750              21.260
10/06/14                28.000         28.500         28.000         28.250              21.650
11/06/14                28.250         28.250         28.000         28.250              21.650
12/06/14                28.250         28.500         28.000         28.000              21.460
13/06/14                28.250         28.250         27.750         28.250              21.650
16/06/14                28.250         29.000         28.250         29.000              22.220
17/06/14                29.000         29.750         28.750         29.250              22.410
18/06/14                29.500         30.250         29.250         29.250              22.410
19/06/14                29.500         30.000         29.250         30.000              22.990
20/06/14                30.000         30.000         29.500         29.750              22.800
23/06/14                29.750         30.500         29.250         29.500              22.610
24/06/14                29.500         30.000         28.750         29.250              22.410
25/06/14                36.000         38.000         32.250         33.750              25.860
26/06/14                33.750         35.750         32.500         33.500              25.670
27/06/14                33.250         33.750         32.000         32.500              24.900
30/06/14                32.500         33.500         32.500         32.750              25.100
02/07/14                33.000         33.250         32.000         32.000              24.520
03/07/14                32.000         33.000         31.500         32.500              24.900
04/07/14                32.750         32.750         30.500         30.750              23.560
07/07/14                30.750         30.750         30.250         30.750              23.560
08/07/14                30.750         31.500         30.500         31.250              23.950
09/07/14                31.250         31.500         30.500         30.750              23.560
10/07/14                31.000         31.750         30.750         31.000              23.750
14/07/14                31.750         32.750         31.500         31.500              24.140
15/07/14                31.500         31.750         31.250         31.500              24.140
16/07/14                31.500         31.750         29.750         30.000              22.990
17/07/14                30.750         30.750         29.750         29.750              22.800
18/07/14                30.000         30.000         29.000         29.500              22.610
21/07/14                29.250         29.750         29.000         29.000              22.220
22/07/14                28.750         29.000         28.000         28.750              22.030
23/07/14                28.250         29.000         28.250         28.500              21.840
24/07/14                28.500         29.500         28.500         28.750              22.030
25/07/14                28.750         31.250         28.750         30.750              23.560
28/07/14                30.750         31.250         30.250         30.250              23.180
29/07/14                30.750         30.750         29.500         29.750              22.800
30/07/14                29.750         30.000         29.250         29.750              22.800
31/07/14                29.750         30.250         29.250         29.250              22.410
01/08/14                29.500         29.750         29.250         29.750              22.800
04/08/14                29.500         30.250         29.000         30.000              22.990
05/08/14                30.000         32.000         30.000         32.000              24.520
06/08/14                32.500         32.500         31.500         31.500              24.140
07/08/14                31.500         32.000         31.500         31.750              24.330
08/08/14                31.750         31.750         31.000         31.750              24.330
13/08/14                31.250         32.500         29.750         30.500              23.370
14/08/14                30.250         30.500         29.750         30.250              24.030
15/08/14                29.750         30.000         29.750         29.750              23.630
18/08/14                30.000         31.000         30.000         31.000              24.620
19/08/14                31.000         31.250         30.000         30.500              24.220
20/08/14                30.750         30.750         29.750         30.250              24.030
21/08/14                30.000         33.000         30.000         32.250              25.610
22/08/14                33.250         33.250         31.500         31.500              25.020
25/08/14                31.750         31.750         31.000         31.000              24.620
26/08/14                31.250         31.750         31.250         31.250              24.820
27/08/14                31.500         31.500         30.500         30.500              24.220
28/08/14                30.500         31.000         30.500         31.000              24.620
29/08/14                31.000         31.250         30.750         30.750              24.420
01/09/14                31.000         31.000         30.750         31.000              24.620
02/09/14                31.750         31.750         31.250         31.500              25.020
03/09/14                31.000         31.750         31.000         31.250              24.820
04/09/14                31.250         32.000         31.250         32.000              25.420
05/09/14                31.750         32.000         31.250         31.250              24.820
08/09/14                32.000         32.000         31.250         31.250              24.820
09/09/14                31.750         31.750         30.750         31.250              24.820
10/09/14                31.250         31.250         30.750         31.000              24.620
11/09/14                30.750         31.500         30.750         30.750              24.420
12/09/14                30.500         31.000         30.500         31.000              24.620
15/09/14                31.000         31.000         30.750         30.750              24.420
16/09/14                31.000         31.500         31.000         31.000              24.620
17/09/14                31.000         31.500         31.000         31.000              24.620
18/09/14                31.000         31.750         31.000         31.500              25.020
19/09/14                31.750         31.750         31.250         31.250              24.820
22/09/14                31.750         32.000         31.000         31.500              25.020
23/09/14                31.750         31.750         31.250         31.250              24.820
24/09/14                31.000         31.500         31.000         31.250              24.820
